Party,Item Code,Location,Unit,Price
DT0072,100001850,,PCS,5.75
DT0072,100001851,,PCS,5.25
DT0072,100001853,,PCS,5.75
DT0072,100001854,,PCS,5.75
DT0072,100001856,,PCS,7.99
DT0072,100001857,,OUT,17.25
DT0072,100001857,,PCS,5.25
DT0072,100001858,,PCS,3.49
DT0072,100001867,,PCS,3.49
DT0072,100001870,,PCS,9.25
DT0072,100001871,,PCS,8.25
DT0072,100001872,,PCS,4.25
DT0072,100001873,,PCS,3.49
DT0072,100001874,,PCS,2.99
DT0072,100001876,,PCS,15.75
DT0072,100001877,,PCS,9.25
DT0072,100001878,,PCS,9.25
DT0072,100001887,,PCS,0.99
DT0072,100001892,,PCS,19.75
DT0072,100001893,,PCS,3.49
DT0072,100001895,,PCS,1.49
DT0072,100001895,,OUT,41.49
DT0072,100001896,,PCS,3.49
DT0072,100001897,,PCS,6.99
DT0072,100001898,,PCS,6.99
DT0072,100001899,,PCS,6.99
DT0072,100001900,,PCS,6.99
DT0072,100001901,,PCS,3.25
DT0072,100001902,,PCS,3.25
DT0072,100001903,,PCS,3.25
DT0072,100001905,,PCS,1.49
DT0072,100001905,,OUT,79.49
DT0072,100001906,,PCS,3.25
DT0072,100001906,,OUT,63.99
DT0072,100001923,,PCS,4.25
DT0072,100001924,,PCS,4.25
DT0072,100001924,,OUT,18.99
DT0072,100001927,,PCS,11.49
DT0072,100001928,,PCS,8.75
DT0072,100001929,,PCS,8.75
DT0072,100001930,,PCS,11.49
DT0072,100001931,,PCS,9.25
DT0072,100001932,,PCS,9.25
DT0072,100001933,,PCS,12.75
DT0072,100001934,,PCS,13.99
DT0072,100001935,,PCS,16.75
DT0072,100001936,,PCS,16.75
DT0072,100001937,,PCS,1.75
DT0072,100001938,,PCS,1.75
DT0072,100001940,,PCS,5.75
DT0072,100001941,,PCS,5.75
DT0072,100001944,,PCS,8.75
DT0072,100001947,,OUT,8.49
DT0072,100001949,,PCS,44.99
DT0072,100001953,,PCS,2.49
DT0072,100001954,,PCS,4.49
DT0072,100001957,,PCS,2.49
DT0072,100001958,,PCS,2.49
DT0072,100001958,,OUT,13.99
DT0072,100001960,,OUT,13.99
DT0072,100001961,,PCS,2.25
DT0072,100001961,,OUT,11.75
DT0072,100001962,,PCS,2.49
DT0072,100001965,,PCS,6.99
DT0072,100001974,,OUT,19.75
